personId,movieId,characters
30613,49849,Sheriff Taggart
88816,49849,Emmet
2482,49849,Pat Dolan
33527,49849,Nat Colorado
123725,49849,Alice
18271,49849,Roy Murphy
17688,49849,Black Knife
591769,49849,Luke Claiborne
949852,49849,Deputy
946854,49849,Charlie Lyle
38572,49849,Ed
986808,49849,Little Mickey
85,37710,Frank Tupelo
11701,37710,Elise Clifton-Ward
6162,37710,Inspector John Acheson
10669,37710,Chief Inspector Jones
782,37710,Reginald Shaw
17328,37710,English man
69036,37710,Colonnello Lombardi
44646,37710,Sergente Cerato
9656,273641,Bad Grandpa
5953,273641,Gloria
1148130,273641,
95789,273641,
517,141043,Martin Sharp
10882,141043,Penny
84497,141043,J.J.
17606,141043,Jess Crichton
4783,141043,Chris
3051,141043,Maureen
54499,243683,Andie
59592,243683,Alexa
58965,243683,Camille
54503,243683,Moose
887,49013,Lightning McQueen (voice)
3895,49013,Finn McMissile (voice)
1246,49013,Holley Shiftwell (voice)
2232,49013,Chick Hicks (voice)
11355,49013,Siddeley (voice)
5149,49013,Sally Carrera (voice)
7907,49013,Mack (voice)
4252,49013,Luigi (voice)
15897,49013,Mater (voice)
1926,49013,Sir Miles Axlerod (voice)
1241,49013,Francesco Bernoulli (voice)
3266,49013,Grem (voice)
3491,49013,Professor Z (voice)
942993,49013,Darrell Cartrip (voice)
22383,49013,Uncle Topolino (voice)
60074,49013,Otis (voice)
13333,49013,The Queen:Mama Topolino (voice)
11159,49013,Ramone (voice)
31514,49013,Acer (voice)
31,83542,Dr. Henry Goose:Hotel Manager:Isaac Sachs:Dermot Hoggins:Cavendish Look-a-Like Actor:Zachry
4587,83542,Native Woman:Jocasta Ayrs:Luisa Rey:Indian Party Guest:Ovid:Meronym
388,83542,Captain Molyneux:Vyvyan Ayrs:Timothy Cavendish:Korean Musician:Prescient 2
1331,83542,Haskell Moore:Tadeusz Kesselring:Bill Smoke:Nurse Noakes:Boardman Mephi:Old Georgie
38941,83542,Adam Ewing:Poor Hotel Guest:Megan's Dad:Highlander:Hae-Joo Chang:Adam:Zachry Brother-in-Law
21688,83542,Tilda:Megan's Mom:Mexican Woman:Sonmi-451:Sonmi-351:Sonmi Prostitute
17064,83542,Cabin Boy:Robert Frobisher:Store Clerk:Georgette:Tribesman
65827,83542,Kupaka:Joe Napier:An-kor Apis:Prescient
19655,83542,Young Rufus Sixsmith:Old Rufus Sixsmith:Nurse James:Archivist
71057,83542,Talbot:Hotel Manager:Yoona-939:Rose
55411,83542,Autua:Lester Rey:Duophsyte
4038,83542,Madame Horrox:Older Ursula:Yusouf Suleiman:Abbess
3291,83542,Rev. Giles Horrox:Hotel Heavy:Lloyd Hooks:Denholme Cavendish:Seer Rhee:Kona Chief
64160,83542,Old Salty Dog:Mr. Meeks:Prescient 1
49056,83542,Mr. Boerhaave:Guard:Leary the Healer
10744,83542,Groundsman Withers
56100,83542,Haskell Moore's Dinner Guest:Musician:Felix Finch:Lascivious Businessman
45210,199534,Mick Taylor
1213279,199534,Paul Hammersmith
119933,199534,Jack
2227,127560,Patricia Wallace
1640,127560,Finlay
5472,127560,Eric Lomax
9195,127560,Nagase
232006,259018,Rick Stevens
77948,259018,Nina Pennington
18248,259018,Lucy Stevens:Saint Lola
1951,259018,Pamela Bender
69122,259018,Annette Stratton-Osborne
208225,259018,Kristen Stevens
2130,259018,Joseph Stevens
11662,259018,Father Krumins
32597,259018,Jimmy Leach
2048,259018,Chief Clark
9657,259018,Principal Basil Poole
150810,259018,Inmate
11701,1996,Lara Croft
17276,1996,Terry Sheridan
1284,1996,Bryce
938,1996,Kosa
1844,1996,Sean
20519,1996,Chen Lo
20522,1996,MI6 Agent Stevens
20511,1996,Hillary
3967,834,Selene
100,834,Michael Corvin
2220,834,Marcus Corvinus
3969,834,Kraven
937,834,Alexander Corvinus
2440,834,Viktor
978,834,Andreas Tanis
12358,834,Amelia
12367,834,Samuel
3968,834,Lucian
3971,834,Erika
60900,49529,John Carter
2983,49529,Matai Shang
5293,49529,Tars Tarkas
8785,49529,Tardos Mors
2206,49529,Sola
19159,49529,Tal Hajus
17287,49529,Sab Than
17648,49529,Kantos Kan
17419,49529,Powell
6416,49529,Sarkoja
57675,49529,Edgar Rice Burroughs
21044,49529,Dejah Thoris
9778,168530,James
55638,168530,Ben
5723,168530,Santiago
110742,168530,Angela
2975,168530,Omar
14888,168530,Lt. Brooks
78320,168530,Miggs
168875,168530,Dr. Cowan
53258,168530,Pawnshop Jay
880,146238,Ivan Block
59620,146238,Rebecca Shafran
12111,146238,Richie Furst
53650,146238,Shavers
11512,146238,Harry Furst
1983,146238,Sergeant Barrancas
38940,242042,Daisy
100,242042,Jay Wheeler
18999,242042,Dr. Bertleman
4515,242042,Jason Wheeler
20879,242042,Mrs. Wheeler
60875,242042,Mr. Phelpmitter
1224173,242042,Jerry Wheeler
1234,248504,April Wexler
19146,248504,Fin Shepard
2535,248504,Skye
56152,248504,Ellen Brody
6167,248504,Ben
62000,248504,Chrissie
178425,248504,Flight Attendant
52860,248504,Brian
43120,248504,Officer Doyle
78887,248504,Doctor Quint
90031,248504,FDNY Fire Chief
14416,248504,Captain Bob Wilson
78588,248504,Impatient Passenger
26715,248504,The Mayor
1240822,248504,Jared from Subway
83110,248504,Nurse Fletcher
76096,248504,Herself
141525,248504,Himself
111875,248504,Himself
133212,209406,Leo Palamino
11514,209406,Tess
39125,209406,Neil
221840,209406,Colette
93031,209406,Danny
73454,209406,Julie
80019,209406,Troy Cooper
151975,209406,Troy Garnet
43243,209406,Mandeep
6384,561,John Constantine
3293,561,Angela Dodson:Isabel Dodson
10959,561,Chas Kramer
938,561,Midnite
10960,561,Beeman
3201,561,Father Hennessy
10961,561,Balthazar
3063,561,Gabriel
53,561,Lucifer
10964,561,Williams
10691,561,Dr. Leslie Archer
11705,561,Ellie
996701,157386,Sutter
94185,157386,Aimee
60073,157386,Cassidy
198855,157386,Ricky
3497,157386,Tommy
10431,157386,Sara
59410,157386,Dan
17628,157386,Holly
481337,157386,Kristal
168875,157386,Joe
10980,12445,Harry Potter
10989,12445,Ron Weasley
10990,12445,Hermione Granger
4566,12445,Severus Snape
10978,12445,Minerva McGonagall
1283,12445,Bellatrix Lestrange
7056,12445,Sybill Trelawney
1923,12445,Rubeus Hagrid
5469,12445,Lord Voldemort
9138,12445,Poppy Pomfrey
11291,12445,Fleur Delacour
11184,12445,Filius Flitwick:Griphook
11207,12445,Remus Lupin
93210,12445,Bill Weasley
388,12445,Horace Slughorn
20999,12445,Arthur Weasley
3300,12445,Nymphadora Tonks
2247,12445,Kingsley Shacklebolt
8785,12445,Aberforth Dumbledore
477,12445,Molly Weasley
27822,12445,Elphias Doge
234921,12445,Antonin Dolohov
3064,12445,Yaxley
11180,12445,Argus Filch
6199,12445,Pomona Sprout
9191,12445,Peter Pettigrew
11355,12445,Lucius Malfoy
15737,12445,Narcissa Malfoy
10993,12445,Draco Malfoy
60348,12445,Fenrir Greyback
975,12445,Scabior
40638,12445,Pius Thicknesse
10991,12445,Ginny Weasley
140367,12445,Luna Lovegood
96841,12445,Neville Longbottom
234923,12445,Dean Thomas
234925,12445,Parvati Patil
234926,12445,Padma Patil
11212,12445,Gregory Goyle
234928,12445,Pansy Parkinson
234933,12445,Cho Chang
234934,12445,Cormac McLaggen
5049,12445,Mr. Ollivander
9015,12445,Helena Ravenclaw
5658,12445,Albus Dumbledore
64,12445,Sirius Black
1643,12445,James Potter
10988,12445,Lily Potter
83356,12445,Gellert Grindelwald
11179,12445,Oliver Wood
10655,12445,The Sorting Hat
51988,7191,Marlena
51989,7191,Lily
51992,7191,Beth
51991,7191,Rob
6858,7191,Jason
51990,7191,Hud
51993,7191,Kassierer
51995,7191,Antonio
51996,7191,Charlie
51998,7191,Heather
51999,7191,Lei
78431,7191,Travis
204460,7191,Party Goer
93285,7191,Party Goer
1539,7191,Frantic Man
60432,7191,Police Officer
52762,7191,Russian Man on Street
42317,7191,Lead Soldier
15824,7191,Lt. Col. Graff
99764,7191,Helicopter Pilot
3489,80278,Maria
3061,80278,Henry
587930,80278,Simone
400,80278,Old Woman
46593,5915,Christopher McCandless
4726,5915,Billie McCandless
227,5915,Walt McCandless
20089,5915,Carine McCandless
2229,5915,Jan Burres
4937,5915,Wayne Westerberg
37917,5915,Tracy
11066,5915,Ron Franz
20258,5915,Thomas
46595,5915,Sonja
58225,5915,Kevin
31,13,Forrest Gump
35,13,Mrs. Gump
32,13,Jenny Curran
34,13,Pvt. Benjamin Buford 'Bubba' Blue
33,13,Lt. Dan Taylor
204997,13,Young Jenny Curran
9640,13,Forrest Gump Jr.
6751,13,School Bus Driver
37825,13,Drill Sergeant
1100,76640,Sheriff Ray Owens
2178,76640,Agent John Bannister
17289,76640,Frank Martinez
9656,76640,Lewis Dinkum
59817,76640,Sarah Torrance
40481,76640,Mike Figuerola
53,76640,Burrell
589162,76640,Agent Ellen Richards
70303,76640,Jerry Bailey
43464,76640,Agent Mitchell
82093,76640,Phil Hayes
17093,76640,Gabriel Cortez
5048,76640,Mr. Parson
9828,20526,Sam Flynn
1229,20526,Kevin Flynn:Clu
59315,20526,Quorra
2547,20526,Alan Bradley:Tron
60033,20526,Siren
86268,20526,Siren
20403,20526,Siren
22063,20526,Jarvis
3968,20526,Castor:Zuse
43263,20526,Bartik
85,12155,The Mad Hatter
1813,12155,The White Queen
1283,12155,The Red Queen
1064,12155,The Knave of Hearts
76070,12155,Alice Kingsley
20982,12155,Charles Kingsley
26209,12155,Tweedledee:Tweedledum
30083,12155,Helen Kingsley
11276,12155,Lord Ascot
47468,12155,Aunt Imogene
3968,12155,The White Rabbit (voice)
4566,12155,The Caterpillar (voice)
113,12155,The Jabberwocky (voice)
11275,12155,The Cheshire Cat (voice)
9191,12155,The Bloodhound (voice)
34900,12155,The March Hare (voice)
40942,12155,The Dormouse (voice)
3796,12155,The Dodo (voice)
11356,12155,Tall Flower Faces (voice)
73357,12155,Fiona Chattaway
1269,117,Eliot Ness
738,117,Jim Malone
380,117,Al Capone
1271,117,Agent George Stone:Giuseppe Petri
1270,117,Agent Oscar Wallace
1272,117,Police Chief Mike Dorsett
1273,117,Walter Payne
1274,117,George
1275,117,Frank Nitti
1276,117,Catherine Ness
1277,117,Bowtie Driver
1280,117,Officer Preseuski
2963,27022,Balthazar Blake
449,27022,Dave Stutler
28782,27022,Veronica Gorloisen
658,27022,Maxim Horvath
20374,27022,Becky
119586,27022,Andre
2506,27022,Morgana le Fay
1254435,27022,Young Becky
20286,27022,Drake Stone
17834,27022,Young Dave
62064,81188,Jack Frost (voice)
7447,81188,North (voice)
9642,81188,Pitch (voice)
52848,81188,Tooth (voice)
6968,81188,E. Aster Bunnymund (voice)
234479,81188,Jamie (voice)
87056,81188,Caleb (voice)
3061,627,Renton
1125,627,Spud
9012,627,Sick Boy
18023,627,Begbie
9015,627,Diane
9013,627,Tommy
3064,627,Swanney
2467,627,Mr. Renton
1834,627,Gail
2258,627,Gavin:US Tourist
120724,38575,Dre Parker
18897,38575,Mr. Han
40036,38575,Sherry Parker
120725,38575,Master Li
120726,38575,History Teacher
19146,205321,Fin
1234,205321,April
78031,205321,Nova
11512,205321,George
31633,205321,Baz
1189243,205321,Deanna
77157,205321,Bus Driver
10698,204668,César
1073985,204668,Il tenente Peter
9656,9012,Himself
56584,9012,Himself
56585,9012,Himself
56586,9012,Himself
86627,9012,Himself
136429,9012,Himself
76365,9012,Himself
78840,9012,Wee Man
164944,9012,Herself
9640,644,David
1518,644,Monica Swinton
8213,644,Henry Swinton
9641,644,Martin Swinton
9642,644,Gigolo Joe
227,644,Prof. Hobby
2157,644,Dr. Know (voice)
2282,644,Specialist (voice)
5064,644,Blue Mecha (voice)
2632,644,Comedian (voice)
2131,644,Syatyoo-Sama
9048,644,Supernerd
60633,644,Supernerd
1004155,644,Supernerd
10691,644,Female Colleague
35521,644,Executive
167195,644,Todd
15318,644,Roadworker
37917,24021,Bella Swan
11288,24021,Edward Cullen
84214,24021,Jacob Black
45827,24021,Alice Cullen
56857,24021,Carlisle Cullen
21029,24021,Charlie Swan
53755,24021,Esme Cullen
59252,24021,Rosalie Hale
34502,24021,Emmett Cullen
84215,24021,Jasper Hale
84225,24021,Billy Black
84223,24021,Jessica
56676,24021,Mike Newton
84224,24021,Angela Weber
18997,24021,Victoria
65225,24021,Eric
109438,24021,Riley
60715,24021,Lucy
501,24021,Jane
25836,24021,Renée
52414,24021,Alec
5887,24021,Maria
121868,24021,Seth
87310,24021,Leah
84219,24021,Sam Uley
8784,10764,James Bond
18182,10764,Camille
8789,10764,Dominic Greene
5309,10764,M
3753,10764,René Mathis
59620,10764,Strawberry Fields
2954,10764,Felix Leiter
35029,10764,Gregg Beam
2244,10764,Mr. White
62892,10764,Elvis
11276,10764,Foreign Secretary
34408,10764,Corinne Veneau
20289,10764,Monsieur Slate
566331,10764,la réceptionniste de l'hôtel
62961,10764,La réceptionniste à l'Ocean Sky
149307,10764,Police Liutennant
69865,10764,Lieutenant Orso
1234388,10764,Yusef
52404,13179,Tinker Bell
52775,13179,Rosetta
66896,13179,Iridessa
140,13179,Silvermist
59174,13179,Fawn
34902,13179,Fairy Mary
49915,13179,Terence
34982,13179,Clank
21063,13179,Vidia
5657,13179,Queen Clarion
78311,13179,Minister of Spring
11074,13179,Minister of Summer
4255,13179,Minister of Autumn
78317,13179,Fireflies
43125,13179,Bobble
239020,170687,Eggs
2282,170687,Archibald Snatcher
18050,170687,Winnie Portley-Rind
11108,170687,Herbert Trubshaw
3051,170687,Lady Portley-Rind
15440,170687,Lord Portley-Rind
11109,170687,Mr. Trout
56903,170687,Mr. Gristle
98103,170687,Mr. Pickles
35159,170687,
11160,255268,Frank Vega
2047,255268,Bernie Pope
36218,255268,Leandro Herrera
49818,255268,Rosaria Parkes
67778,255268,Hammer
452696,255268,Eric
13391,255268,Gangly Asian
58791,255268,Officer Malark
41295,255268,Tucson
179881,255268,Manny Parkes
139868,255268,Adolfo
368,59962,Lauren
62064,59962,FDR Foster
2524,59962,Tuck
43286,59962,Britta
9780,59962,Collins
232525,59962,Steve
21430,59962,Xenia
1844,59962,Heinrich
151254,59962,Trish
123725,59962,Katie
18998,59962,Nana Foster
59179,59962,Grandpa Foster
84338,59962,Jonas
211907,59962,Agent Bothwick
10959,1858,Sam 'Spike' Witwicky
19536,1858,Captain Lennox
19537,1858,Mikaela Banes
19538,1858,Maggie Madsen
8169,1858,USAF Master Sgt. Epps
10127,1858,John Keller
1241,1858,Agent Simmons
18471,1858,Glen Whitman
19540,1858,Optimus Prime (voice)
19541,1858,Transformers (voice)
1331,1858,Megatron (voice)
65827,1858,Barricade (voice)
14721,1858,Ron Witwicky
24305,1858,Judy Witwicky
17341,1858,"ACWO Jorge ""Fig"" Figueroa"
1897,1858,Bobby Bolivia
211800,1858,Cafe Kid
146391,1858,Sector Seven Agent
18269,564,Richard O'Connell
3293,564,Evelyn Carnahan
10727,564,Jonathan Carnahan
16743,564,High Priest Imhotep
18916,564,Beni Gabor
18041,564,Ardeth Bay
8537,564,Dr. Allen Chamberlain
18917,564,Dr. Terrence Bey
8545,564,Captain Winston Havlock
18920,564,Anck-Su Namun
36803,564,Mr. Henderson
17199,564,Mr. Daniels
157942,564,Mr. Burns
41379,564,Warden Gad Hassan
25808,564,Pharaoh Seti I
947663,564,Hangman
6162,22894,Michael
6065,22894,Bob Hanson
79072,22894,Gabriel
61114,22894,Sandra Anderson
17005,22894,Ice Cream Man
155,22894,Jeep Hanson
8169,22894,Kyle Williams
88995,22894,Charlie
17764,22894,Percy Walker
4602,22894,Howard Anderson
61114,22894,Sandra Anderson
21882,22894,Burton
21049,22894,Estevez
1223171,22894,Audrey Anderson
138009,41233,Luke
54503,41233,Moose
1338420,41233,Julien
138010,41233,Natalie
58965,41233,Camille
138011,41233,Jacob
2,1892,Luke Skywalker
3,1892,Han Solo
4,1892,Princess Leia
3799,1892,Lando Calrissian
6,1892,C-3PO
24343,1892,Chewbacca
15152,1892,Voice of Darth Vader (voice)
7908,1892,Yoda (voice)
27762,1892,The Emperor
24342,1892,Darth Vader
12248,1892,Ben 'Obi-Wan' Kenobi
130,1892,R2-D2:Paploo
11184,1892,Wicket
37442,1892,Mon Mothma
10205,8078,Ripley
1920,8078,Annalee Call
2413,8078,Vriess
2372,8078,Johner
7486,8078,Frank Elgyn
1370,8078,Dr. Jonathan Gediman
40276,8078,Christie
6486,8078,General Martin Perez
2221,8078,Larry Purvis
58650,8078,Vincent Distephano
5169,8078,Dr. Mason Wren
2888,602,Captain Steven Hiller
8984,602,President Thomas J. Whitmore
4785,602,David Levinson
1581,602,First Lady Marilyn Whitmore
6167,602,Julius Levinson
1162,602,General William Grey
1811,602,Russell Casse
8985,602,Constance Spano
2535,602,Jasmine Dubrow
8986,602,Albert Nimzicki
7420,602,Marty Gilbert
2059,602,Major Mitchell
1582,602,Miguel Casse
8987,602,Alicia Casse
4133,602,Troy Casse
18688,602,Captain Jimmy Wilder
52404,602,Patricia Whitmore
23504,602,Tiffany
46930,602,Teddy
54455,602,Philip
2221,602,Technician:Medical Assistant 1
111514,602,Whitmore's Aide
97943,602,Commander:Tech
29775,602,Commanding Officer
29774,602,Commanding Officer
20361,602,Secret Service Agent
1216179,602,Area 51 Technician
42547,602,Area 51 Guard
57134,602,SETI Technician 1
1213344,602,SETI Technician 3
74573,602,Chief of Staff
31007,602,Mario
58950,602,Military Aide
74502,602,Russian Pilot
8214,602,Street Preacher
90198,602,Secret Service Agent
31367,602,Lincoln
58112,602,Ed
18905,602,Russian Reporter
64881,602,Korean Newscaster
2174,602,Housewife
40979,602,Older Boy
120560,602,Reginald
18917,602,SETI Chief
1213786,602,Dr. Brackish Okun
38673,9762,Tyler Gage
20381,9762,Nora Clark
58961,9762,Miles Darby
58962,9762,Lucy Avila
3052,9762,Director Gordon
58963,9762,Brett Dolan
58964,9762,Andrew
58965,9762,Camille
18795,9762,Omar
58966,9762,Nora's Mom:Katherine Clark
80602,16781,Madea:Brian:Joe
56871,16781,Carlos
16217,16781,Victoria
80758,16781,Frankie
80759,16781,Vanessa
54424,16781,May
80760,16781,Lisa
15899,16781,Milay Jenay Lori
80761,16781,Donna
74688,16781,Nikki
67913,16781,Issac
18249,16781,Myrtle
80611,16781,Aunt Sarah
37825,16781,Isaac Sr.
80777,16781,Carlos' Man Friend
15827,812,Aladdin 'Al' (voice)
2157,812,Genie (voice)
15829,812,Princess Jasmine (voice)
15831,812,Abu the Monkey (voice)
15832,812,Iago the Parrot (voice)
15833,812,Sultan of Agrabah (voice)
81178,812,Gazeem (voice)
35219,812,Prince Achmed (voice)
12077,812,Razoul:Farouk (voice)
2231,240916,Clinton Davis
55470,240916,Mitch Brockden
59313,240916,Rachel Brockden
21369,240916,Detective Blake Kanon
77164,240916,Jimmy Logan
49201,240916,DA Jones
55614,240916,Stuart Wilson
48313,240916,Desk Sargeant
11108,107985,Gary King
11109,107985,Andrew Knightley
7060,107985,Oliver Chamberlain
1665,107985,Peter Page
14887,107985,Steven Prince
10882,107985,Sam Chamberlain
517,107985,Guy Shepherd
11180,107985,Basil
969561,107985,Young Gary
26863,107985,Head Builder
28847,107985,Young Man
17123,107985,Shane Hawkins
34551,107985,Collaborator
47712,107985,Publican 7
2440,107985,The Network (voice)
209200,220289,
71675,220289,
154716,220289,
65726,220289,
27972,116711,Nod (voice)
71070,116711,Mary Katherine (voice)
72466,116711,Ronin (voice)
58224,116711,Bomba (voice)
86626,116711,Mub (voice)
14386,116711,Queen Tara (voice)
52860,116711,Taxi Driver (voice)
37935,116711,Nim Galuu (voice)
1009740,116711,Bufo (voice)
27319,116711,Mandrake (voice)
294916,116711,Pinecone Jinn (voice)
31006,116711,Thistle Jinn (voice)
198927,252680,Allyson
85477,252680,Bones
1328,252680,Sean
26996,252680,Sondra
61831,252680,Zoe
101847,252680,Ronald
16851,87516,Joe Doucett
550843,87516,Marie Sebastian
2231,87516,Chaney
82191,87516,Adrian Pryce
129101,87516,Daniel Newcombe
11486,87516,Chucky
7133,87516,James Prestley
4255,87516,Bernie Sharkey
130769,87516,Young Joe
17838,87516,Browning
5296,87516,Dr. Tom Melby
58643,87516,Edwina Burke
1181326,87516,Stephanie Lee
517,36669,James Bond
4587,36669,Jinx Johnson
10882,36669,Miranda Frost
10883,36669,Zao
10881,36669,Gustav Graves
8930,36669,Q
1365,36669,Mr. Kil
147,36669,Damian Falco
10884,36669,Colonel Moon
5309,36669,M
5414,36669,Charles Robinson
10699,36669,Miss Moneypenny
3125,36669,Verity
24496,36669,Dr. Alvarez
6968,82695,Jean Valjean
934,82695,Javert
1813,82695,Fantine
71070,82695,Cosette
6730,82695,Thénardier
1283,82695,Madame Thénardier
37632,82695,Marius
145116,82695,Éponine
178630,82695,Factory Woman 1
17259,82695,Pawn Broker
73528,82695,Montparnasse
1145979,82695,Young Cosette
3568,82695,Gillenormand
19903,82695,Ensemble At The End of the Day
223044,82695,Ensemble Master of the House
1266585,82695,Ensemble Master of the House
87099,82695,Ensemble Master of the House
12422,839,David Mann
12423,839,Cafe Owner
12424,839,Man in Cafe
12426,839,Old Man
12427,839,Old Man in Car
12429,839,Waitress
12430,839,Lady at Snakerama
160969,839,le chauffeur de bus
34094,839,un conducteur de voiture
2461,7443,Rocky
8436,7443,Mrs. Tweedy
9191,7443,Nick
11356,7443,Bunty
34902,7443,Babs
65301,7443,Fetcher
1074137,7443,Mac
20241,7443,Mr. Tweedy
53328,7443,Ginger
84927,7443,Fowler
3061,1635,Lincoln Six Echo
1245,1635,Jordan Two Delta
938,1635,Albert Laurent
48,1635,Dr. Merrick
884,1635,James 'Mac' McCord
61981,1635,Starkweather Two Delta
29445,1635,Jones Three Echo
146391,1635,Gandu Three Echo
154968,1635,Community Announcer
19961,193893,Josie
543505,193893,Ryan Davis
87822,193893,Justin Chang
19655,193893,Porter
1271,193893,
71403,193893,Officer Segars
298410,193893,
1214835,193893,Annie
22970,74461,Hung
133212,74461,Joe
54881,74461,Gwen
18324,74461,Eric
59237,74461,Beth
22125,74461,Ronnie Kwok
205179,74461,Lando
131642,74461,Travis
1017294,74461,Gunther
4495,50646,Cal
1231,50646,Emily
30614,50646,Jacob
54693,50646,Hannah
3141,50646,Kate
4724,50646,David Lindhagen
124644,50646,Jessica Riley
51297,50646,Robbie Weaver
1003,101,Léon
524,101,Mathilda
64,101,Stansfield
1004,101,Tony
1005,101,Malky
1010,101,Mathilda's Father
13420,101,Mathilda's Mother
122230,101,Mathilda's Sister
