movieId,title,avgVote,releaseYear,genres
9880,The Princess Diaries,5.700000,2001,Comedy:Romance:Family
22826,The Monster,6.700000,1994,Comedy
1968,Fools Rush In,5.400000,1997,Comedy:Romance
16577,Astro Boy,6.100000,2009,Action:Animation:Science Fiction:Family
626,Un Chien Andalou,6.900000,1929,Drama:Fantasy:Foreign
10628,Kangaroo Jack,5.100000,2003,Adventure:Comedy:Crime
3432,Mr. Brooks,6.700000,2007,Crime:Drama:Mystery:Thriller
77,Memento,7.500000,2000,Mystery:Thriller
10985,The New Guy,6.300000,2002,Comedy:Family
156713,C.O.G.,6.200000,2013,Comedy:Drama
146239,Delivery Man,6.200000,2013,Comedy
23049,My Life in Ruins,5.700000,2009,Comedy:Romance
109410,42,6.700000,2013,Drama:Sport
107846,Escape Plan,6.800000,2013,Action:Thriller
12705,Smokey and the Bandit II,5.600000,1980,Action:Comedy:Road Movie
363,Head-On,7.700000,2004,Drama:Romance:Foreign
9615,The Fast and the Furious: Tokyo Drift,6.100000,2006,Action:Crime:Drama:Thriller
20235,Beauty and the Beast: Belle's Magical World,6.100000,1998,Animation:Family
1701,Con Air,6.300000,1997,Action:Crime:Thriller
60281,To the Wonder,6.100000,2012,Drama:Romance
9965,"Wake Up, Ron Burgundy: The Lost Movie",5.900000,2004,Comedy
49797,I Saw the Devil,7.600000,2010,Horror:Thriller
9929,Asterix and Cleopatra,6.700000,1968,Adventure:Animation:Comedy:Family
75301,Being Elmo: A Puppeteer's Journey,7.500000,2011,Documentary:Family
848,Dragonslayer,8.000000,1981,Fantasy
11123,Earthquake,6.600000,1974,Action:Drama:Thriller
11522,Pretty in Pink,6.800000,1986,Comedy:Drama:Romance
435,The Day After Tomorrow,5.900000,2004,Action:Adventure:Science Fiction:Thriller
64639,Straw Dogs,5.800000,2011,Thriller
14069,The Girl Who Leapt Through Time,7.700000,2006,Animation:Drama:Fantasy:Science Fiction
329,Jurassic Park,6.900000,1993,Adventure:Science Fiction
11281,Halloween II,7.100000,1981,Horror:Thriller
14043,Nancy Drew,5.700000,2007,Action:Adventure:Crime:Mystery:Thriller:Family
174,Star Trek VI: The Undiscovered Country,6.700000,1991,Action:Adventure:Science Fiction:Thriller
9708,The Wicker Man,4.500000,2006,Horror:Mystery:Thriller
198185,Million Dollar Arm,7.000000,2014,Drama:Sport
15255,Undisputed II: Last Man Standing,6.800000,2006,Action:Crime:Thriller
51991,Romantics Anonymous,7.100000,2010,Comedy:Drama:Romance
37534,The New Daughter,5.500000,2009,Drama:Horror:Thriller
44129,The Company Men,7.000000,2010,Drama
40751,Ashes of Time,7.300000,1994,Action:Drama
157,Star Trek III: The Search for Spock,6.400000,1984,Action:Adventure:Science Fiction:Thriller
1607,A Bronx Tale,7.100000,1993,Crime:Drama
10131,A Nightmare on Elm Street 4: The Dream Master,6.300000,1988,Horror:Thriller
11000,The Birdcage,6.700000,1996,Comedy
14746,Streets of Fire,7.300000,1984,Action:Music:Thriller
754,Face/Off,6.400000,1997,Action:Crime:Science Fiction:Thriller
37725,It's a Boy Girl Thing,6.500000,2006,Comedy:Fantasy:Romance
14310,Infernal Affairs III,7.200000,2003,Action:Crime:Drama
85350,Boyhood,8.600000,2014,Drama
10053,When a Stranger Calls,5.600000,2006,Horror:Thriller
11479,"Little Indian, Big City",5.900000,1994,Adventure:Comedy:Drama:Family
15613,Fire in the Sky,7.300000,1993,Drama:Horror:Mystery:Thriller
9531,Superman III,4.800000,1983,Action:Adventure:Fantasy:Science Fiction:Thriller:Family
80389,Get the Gringo,6.000000,2012,Action:Crime:Drama:Thriller
14029,Demons,6.000000,1985,Horror
9073,Free Willy 2 - The Adventure Home,5.300000,1995,Adventure:Drama:Family
10347,Dobermann,7.600000,1997,Action:Crime
7453,The Hitchhiker's Guide to the Galaxy,6.400000,2005,Adventure:Comedy:Science Fiction:Family
4108,The Transporter,6.500000,2002,Action:Crime:Thriller
10747,The Outlaw Josey Wales,7.600000,1976,Western:War
28764,Detective Conan: The Raven Chaser,8.000000,2009,Animation:Crime:Mystery:Thriller
9757,Norbit,5.600000,2007,Comedy:Drama:Romance
81342,Delicacy,7.600000,2011,Comedy:Drama:Romance
2313,Prime,5.600000,2005,Comedy:Drama:Romance
903,Cool Hand Luke,7.000000,1967,Crime:Drama
56401,The Music Never Stopped,7.000000,2011,Drama:Indie
2670,Stephen King's It,6.700000,1990,Drama:Horror:Mystery:Thriller
81870,The Flying Swords of Dragon Gate,6.300000,2011,Action:Adventure
157409,Crystal Fairy & the Magical Cactus,6.000000,2013,Adventure:Comedy
12837,The Secret Life Of Bees,7.000000,2008,Adventure:Drama
10136,The Golden Child,5.900000,1986,Action:Adventure:Comedy
9369,Asterix Conquers America,5.800000,1994,Adventure:Animation:Comedy:Family
29264,The Exterminating Angel,7.100000,1962,Comedy:Drama:Fantasy:Indie
15019,I Could Never Be Your Woman,5.100000,2007,Comedy:Drama:Romance
81,Nausicaä of the Valley of the Wind,7.900000,1984,Action:Adventure:Animation:Fantasy:Science Fiction
9952,Rescue Dawn,6.600000,2006,Adventure:Drama:War
8587,The Lion King,7.300000,1994,Animation:Family
4256,Scary Movie 3,5.800000,2003,Comedy
49950,The Roommate,6.100000,2011,Drama:Horror:Thriller
161545,Tutto tutto niente niente,3.900000,2012,Comedy
938,For a Few Dollars More,7.200000,1965,Western
1088,Whale Rider,7.700000,2002,Drama:Family
13022,Rogue,6.700000,2007,Action:Horror:Thriller
166076,Superman: Unbound,6.600000,2013,Action:Adventure:Animation
10678,Bringing Down The House,5.500000,2003,Comedy
651,MASH,7.400000,1970,Comedy:Drama:War
75948,The Sorcerer and the White Snake,6.100000,2011,Action:Fantasy
242076,The Bag Man,5.900000,2014,Crime:Drama:Thriller
26320,Taking Woodstock,5.800000,2009,Comedy:Drama:Indie
210908,All Cheerleaders Die,5.400000,2013,Comedy:Horror:Thriller
15670,Madea Goes to Jail,6.900000,2009,Comedy:Crime:Drama
2335,Taxi 4,5.800000,2007,Action:Comedy
1368,First Blood,6.700000,1982,Action:Adventure:Thriller:War
8342,No Man's Land,6.700000,2001,Action:Drama:History
44251,Dragon Ball Z: Broly Second Coming,6.100000,1994,Action:Animation
255913,Situation Amoureuse : C'est Compliqué,6.000000,2014,Comedy
5125,Rendition,6.500000,2007,Drama:Thriller
97365,Rust and Bone,6.900000,2012,Drama:Romance
28938,Men in the City,6.700000,2009,Comedy
12227,White Fang,5.800000,1991,Action:Adventure:Drama:Family
82657,7500,5.600000,2014,Horror:Mystery:Thriller
1643,Last Tango in Paris,7.300000,1972,Drama:Romance
4141,Shoot 'Em Up,6.300000,2007,Action:Comedy:Crime:Thriller
161,Ocean's Eleven,6.800000,2001,Crime:Thriller
2067,Mission to Mars,6.200000,2000,Adventure:Drama:Science Fiction:Thriller
11004,Wonder Boys,7.300000,2000,Comedy:Drama
244,King Kong,7.600000,1933,Action:Adventure:Drama:Horror:Thriller
16889,Revenge of the Nerds II: Nerds in Paradise,6.400000,1987,Comedy
2140,Kiss of the Dragon,6.600000,2001,Action:Crime:Thriller
9571,Dazed and Confused,7.300000,1993,Comedy:Drama
11036,The Notebook,7.000000,2004,Drama:Romance
1641,Forces of Nature,6.500000,1999,Comedy:Romance
11416,The Mission,6.700000,1986,Action:Adventure:Drama:History
342,Summer Storm,7.600000,2004,Comedy:Drama:Foreign
10674,Mulan,6.800000,1998,Adventure:Animation:Musical:Family
199534,Wolf Creek 2,6.300000,2013,Horror:Thriller
123,The Lord of the Rings,6.200000,1978,Adventure:Animation:Drama
82424,Small Fry,6.600000,2011,Adventure:Animation:Comedy:Fantasy:Family:Short
10750,Toy Soldiers,7.300000,1991,Action:Adventure:Thriller
4970,Gothika,5.900000,2003,Horror:Thriller
10156,History of the World: Part I,6.100000,1981,Comedy:Musical
8844,Jumanji,6.300000,1995,Adventure:Fantasy:Science Fiction:Family
18501,Gamer,5.800000,2009,Action:Science Fiction:Thriller
653,Nosferatu,6.700000,1922,Fantasy:Horror
184352,Tom at the Farm,6.000000,2013,Drama
34647,Enter the Void,7.200000,2009,Drama:Fantasy
2671,Ring,6.900000,1998,Horror:Thriller
16899,Easy Virtue,6.700000,2008,Comedy:Drama:Romance
44977,Dhoom 3,6.800000,2013,Action:Crime:Thriller
318,The Million Dollar Hotel,6.100000,2000,Drama:Thriller
1407,La Vie en Rose,7.300000,2007,Drama:Musical
11078,National Security,6.000000,2003,Action:Comedy:Crime:Thriller
639,When Harry Met Sally...,6.500000,1989,Comedy:Drama:Romance
30497,The Texas Chain Saw Massacre,7.100000,1974,Horror:Thriller
11359,The Indian in the Cupboard,5.200000,1995,Adventure:Fantasy:Science Fiction:Family
26963,The Secret of Kells,7.000000,2009,Animation:Fantasy:Family
881,A Few Good Men,6.700000,1992,Drama:War
16406,Dick,6.400000,1999,Comedy
76726,Chronicle,6.100000,2012,Drama:Science Fiction:Thriller
11649,Masters of the Universe,5.500000,1987,Action:Adventure:Fantasy:Science Fiction:Thriller
279,Amadeus,7.000000,1984,Drama:History:Musical
137968,Drift,5.700000,2013,Drama:Sport
278427,Family Guy Presents: It's a Trap!,7.100000,2010,Animation:Comedy:Fantasy:Science Fiction
186,Lucky Number Slevin,7.000000,2006,Crime:Drama:Mystery:Thriller
66125,Red Dog,7.600000,2011,Action:Comedy:Drama:Thriller:Family
212716,What If,7.000000,2014,Comedy:Drama:Romance
7249,Futurama: Bender's Big Score,7.600000,2007,Animation:Comedy:Science Fiction
6399,A Friend Is a Treasure,7.600000,1981,Action:Adventure:Comedy
12614,Victor Victoria,6.700000,1982,Comedy:Musical:Music:Romance
7518,Over the Hedge,6.100000,2006,Animation:Family
1817,Phone Booth,6.300000,2002,Drama:Thriller
15139,The Pagemaster,6.300000,1994,Animation:Fantasy:Science Fiction:Family
11963,3 Days of the Condor,7.000000,1975,Action:Mystery:Thriller
103269,Superman vs. The Elite,6.300000,2012,Action:Animation
39781,The Kids Are All Right,6.000000,2010,Comedy:Drama
1687,Escape from the Planet of the Apes,6.700000,1971,Action:Science Fiction
865,The Running Man,6.200000,1987,Action:Science Fiction
275,Fargo,7.200000,1996,Crime:Drama:Thriller
31867,Repo Men,6.300000,2010,Action:Crime:Science Fiction:Thriller
1495,Kingdom of Heaven,6.300000,2005,Action:Adventure:Drama:History:War
74135,Gantz: Perfect Answer,6.900000,2011,Action:Mystery:Science Fiction
24961,The Wiz,6.500000,1978,Adventure:Fantasy:Music:Science Fiction:Family
184315,Hercules,6.200000,2014,Action:Adventure
21484,Possession,7.400000,1981,Drama:Horror
45556,Arctic Blast,4.300000,2010,Science Fiction
11474,The Warriors,7.200000,1979,Action:Adventure:Crime:Drama:Thriller
150,48 Hrs.,6.000000,1982,Action:Adventure:Comedy:Crime
82675,Taken 2,5.900000,2012,Action:Crime:Drama:Thriller
60803,The Suite Life Movie,6.000000,2011,Adventure:Comedy:Drama:Family
2665,Airplane II: The Sequel,5.600000,1982,Comedy
17431,Moon,7.400000,2009,Drama:Science Fiction
33217,Diary of a Wimpy Kid,5.900000,2010,Comedy:Family
6076,Rabbit Without Ears,6.500000,2007,Comedy:Drama:Romance
9441,Stepmom,6.800000,1998,Drama:Romance
8810,Mad Max 2: The Road Warrior,6.500000,1981,Action:Adventure:Science Fiction:Thriller
10878,Saving Silverman,5.800000,2001,Comedy:Crime:Romance
9739,Demolition Man,6.200000,1993,Action:Adventure:Comedy:Science Fiction
675,Harry Potter and the Order of the Phoenix,6.800000,2007,Adventure:Fantasy:Mystery:Family
62838,New Year's Eve,5.600000,2011,Comedy:Romance
5,Four Rooms,6.700000,1995,Comedy
9738,Fantastic Four,5.400000,2005,Action:Adventure:Fantasy:Science Fiction
10409,Strictly Ballroom,5.800000,1992,Comedy:Drama:Romance
10861,Maximum Risk,5.000000,1996,Action:Adventure:Thriller
12914,Stargate: Continuum,6.800000,2008,Action:Adventure:Science Fiction
1572,Die Hard: With a Vengeance,6.500000,1995,Action:Thriller
9981,Kicking & Screaming,6.200000,2005,Comedy:Family:Sports Film
22586,The Swan Princess,6.700000,1994,Animation:Comedy:Fantasy:Family
158011,The Call,6.400000,2013,Thriller
13413,BURN·E,8.200000,2008,Adventure:Animation:Comedy:Fantasy:Family:Short
169209,Empire State,5.200000,2013,Action:Drama
10874,Muppet Treasure Island,6.100000,1996,Adventure:Comedy:Music:Family
9487,A Bug's Life,6.400000,1998,Animation:Family
84355,Your Sister's Sister,6.100000,2012,Comedy:Drama
11571,Journey to the Center of the Earth,7.900000,1959,Adventure:Fantasy:Science Fiction:Romance:Family
30675,Planet Hulk,6.300000,2010,Action:Animation:Science Fiction
8870,Red Planet,6.000000,2000,Action:Science Fiction:Thriller
212,Arsenic and Old Lace,7.400000,1944,Comedy:Crime
66195,The Perfect Host,6.100000,2010,Comedy:Crime:Thriller
185574,Louis C.K.: Oh My God,7.200000,2013,Comedy
11679,xXx: State of the Union,5.200000,2005,Action:Adventure:Crime
169,Predator 2,5.700000,1990,Action:Science Fiction:Thriller
12271,Factory Girl,6.300000,2006,Drama:Indie
1593,Night at the Museum,5.800000,2006,Action:Adventure:Comedy:Fantasy:Family
9399,Lionheart,6.500000,1990,Action:Thriller
862,Toy Story,7.200000,1995,Animation:Comedy:Family
84332,Safety Not Guaranteed,6.800000,2012,Comedy:Drama:Science Fiction:Romance
27902,Love Wrecked,5.700000,2007,Romance:Family
1410,Dark Star,6.800000,1974,Comedy:Science Fiction:Thriller
87496,The Company You Keep,5.900000,2012,Thriller
25983,The House of the Devil,6.200000,2009,Horror:Thriller:Indie
9654,The Italian Job,6.400000,2003,Action:Crime:Thriller
12690,Appaloosa,6.400000,2008,Crime:Drama:Western
855,Black Hawk Down,6.700000,2001,Action:History:War
9408,Surf's Up,5.700000,2007,Animation:Comedy:Family
242643,Batman: Assault on Arkham,7.900000,2014,Action:Animation:Crime:Thriller
512,Scoop,6.500000,2006,Comedy:Mystery
2048,"I, Robot",6.500000,2004,Action:Science Fiction
8913,Pet Sematary,6.600000,1989,Drama:Horror
9281,Witness,7.100000,1985,Crime:Drama:Suspense:Thriller:Romance
10008,An American Haunting,6.700000,2005,Horror:Thriller:Indie
4808,Charade,7.600000,1963,Comedy:Mystery:Thriller:Romance
105001,Iceman,4.400000,2014,Action:Adventure:Comedy:Fantasy:History:Science Fiction
9509,Man on Fire,7.000000,2004,Action:Crime:Drama:Thriller
79707,Children Who Chase Lost Voices,7.800000,2011,Animation:Drama
9896,Rat Race,6.100000,2001,Action:Adventure:Comedy:Road Movie
27579,The American,5.700000,2010,Crime:Drama:Suspense:Thriller
11197,Evil,8.200000,2003,Drama
169934,Iron Man: Rise of Technovore,5.200000,2013,Action:Animation:Fantasy
14819,Heavyweights,6.400000,1995,Comedy:Drama:Family
10485,Ghost Dad,4.500000,1990,Comedy:Fantasy:Family
11478,The Skulls,5.800000,2000,Crime:Drama:Thriller
21629,Stir Crazy,6.500000,1980,Comedy
24150,Halloween II,5.500000,2009,Horror
9621,Elizabethtown,6.200000,2005,Drama
9623,The Juror,5.700000,1996,Action:Drama:Thriller
22954,Invictus,6.700000,2009,Drama:History:Sport
6081,Revenge of the Pink Panther,6.900000,1978,Action:Comedy:Crime:Thriller:Family
92182,Silent House,5.800000,2012,Horror:Mystery:Thriller
157823,Night Moves,5.200000,2014,Drama:Thriller
13702,A Dirty Shame,5.700000,2004,Comedy
88794,J. Edgar,5.700000,2011,Crime:Drama:History
10173,Marked for Death,6.500000,1990,Action:Thriller
82505,House at the End of the Street,5.800000,2012,Horror:Thriller
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",6.300000,2005,Fantasy
50671,The Resident,5.300000,2011,Mystery:Thriller
76617,Texas Chainsaw 3D,5.500000,2013,Horror:Thriller
1989,My Blueberry Nights,6.300000,2007,Drama:Romance
4548,The Count of Monte Cristo,7.500000,1998,History
14199,The Adventures of Sharkboy and Lavagirl,4.600000,2005,Action:Adventure:Fantasy:Family
5966,Along Came Polly,5.700000,2004,Comedy:Romance
87825,Trouble with the Curve,6.600000,2012,Drama:Sport:Romance
11778,The Deer Hunter,7.300000,1978,Drama:War
9504,Glengarry Glen Ross,8.000000,1992,Crime:Drama:Mystery:Thriller
4858,The Invasion,6.300000,2007,Thriller
175774,Ruby Red,6.400000,2013,Adventure:Fantasy:Science Fiction:Family
65762,Swinging With the Finkels,4.300000,2011,Comedy:Romance
1581,The Holiday,6.400000,2006,Comedy:Romance
18086,Fright Night Part 2,6.600000,1988,Comedy:Horror
2054,Mr. Holland's Opus,6.300000,1995,Drama:Musical:Family
1626,My Life to Live,7.600000,1962,Drama
10543,Fear,6.000000,1996,Drama:Thriller:Romance
204435,Krrish 3,6.500000,2013,Action:Science Fiction
242673,16 ans ou presque,4.600000,2013,Comedy
35558,StarStruck,5.800000,2010,Comedy:Drama:Romance:Family
18392,Embrace of the Vampire,5.700000,1995,Horror:Thriller
10606,The Philadelphia Experiment,6.400000,1984,Adventure:Drama:Fantasy:Science Fiction:Suspense:Romance
15268,Street Fighter: The Legend of Chun-Li,4.600000,2009,Action:Adventure:Science Fiction:Thriller
20829,Funny People,5.400000,2009,Comedy:Drama
13009,Zombie Strippers!,5.000000,2008,Comedy:Horror
2155,Reindeer Games,5.400000,2000,Action:Crime:Drama:Thriller
19580,The Dukes of Hazzard: The Beginning,4.500000,2007,Action:Adventure:Comedy
13193,Saved!,5.700000,2004,Comedy:Drama:Family:Indie
1422,The Departed,7.400000,2006,Crime:Drama:Thriller
27352,Braddock: Missing in Action III,5.600000,1988,Action:War
224815,Skinwalker Ranch,5.200000,2013,Horror:Science Fiction:Thriller
8065,21,6.200000,2008,Crime:Drama
35026,Lucky Luke,5.000000,2009,Adventure:Comedy:Western
10358,Zack and Miri Make a Porno,5.900000,2008,Comedy
11120,The Mosquito Coast,6.800000,1986,Action:Adventure:Drama
9549,The Right Stuff,7.800000,1983,Drama:History
1249,Hollywoodland,6.100000,2006,Crime:Drama:Thriller
24803,Julie & Julia,6.000000,2009,Drama:Romance
1362,The Hobbit,5.900000,1977,Adventure:Animation:Family
2788,Reality Bites,6.400000,1994,Comedy:Drama:Romance:Indie
17529,True Grit,7.300000,1969,Western
10940,Babylon 5: In the Beginning,7.100000,1998,Action:Adventure:Drama:Science Fiction
118628,English Vinglish,8.100000,2012,Drama:Foreign
31522,A Woman Is a Woman,8.500000,1961,Comedy:Drama:Romance:Indie
2019,Hard Target,5.800000,1993,Action:Adventure:Crime:Thriller
968,Dog Day Afternoon,7.200000,1975,Crime:Drama:Thriller
84184,Celeste & Jesse Forever,6.300000,2012,Comedy:Drama:Romance
16367,Kinky Boots,6.900000,2005,Comedy:Drama:Indie
11165,Tora! Tora! Tora!,6.600000,1970,Action:Adventure:Drama:War
3933,Corpse Bride,6.700000,2005,Animation:Fantasy:Science Fiction:Family
17898,Silver Bullet,6.900000,1985,Drama:Horror:Thriller
197,Braveheart,7.300000,1995,Adventure
112200,Thanks for Sharing,6.100000,2012,Comedy:Drama
44048,Unstoppable,6.300000,2010,Action:Thriller
10145,The Forgotten,5.100000,2004,Crime:Drama:Horror:Mystery:Science Fiction:Thriller
1535,Spy Game,6.300000,2001,Action:Adventure:Crime:Drama:Thriller
11583,The First Great Train Robbery,7.500000,1978,Adventure:Crime:Drama:Thriller
18079,Nine Queens,7.900000,2000,Crime:Drama:Thriller
10316,The Ides of March,6.200000,2011,Drama
436,Maria Full of Grace,6.400000,2004,Crime:Drama:Thriller
62630,The Devil's Double,6.500000,2011,Action:Crime:Drama:Thriller:War
11687,The Visitors,6.900000,1993,Comedy:Fantasy:Science Fiction
9767,The Break-Up,5.600000,2006,Comedy
16409,Last Chance Harvey,6.000000,2008,Comedy:Drama:Romance
14194,Dhoom 2,6.800000,2006,Action:Crime:Drama:Thriller
49483,Oliver Twist,6.200000,1982,
55292,Shaolin,6.800000,2011,Action:Drama
8469,Animal House,6.800000,1978,Comedy
6620,Sabrina,7.200000,1954,Comedy:Drama:Romance
14248,Igor,5.900000,2008,Animation:Comedy:Fantasy:Family
9530,RV,5.700000,2006,Adventure:Comedy:Family
15158,Phantasm II,6.200000,1988,Action:Horror:Science Fiction:Thriller
12560,The Big Chill,8.200000,1983,Comedy:Drama
225574,Non-Stop,7.100000,2014,Action:Mystery:Thriller
9836,Happy Feet,5.600000,2006,Adventure:Animation:Comedy:Musical:Music:Family
22897,It's Complicated,6.200000,2009,Comedy:Romance
907,Doctor Zhivago,7.000000,1965,Drama:Romance:War
2655,What Lies Beneath,6.400000,2000,Drama:Horror:Mystery:Thriller
3989,Team America: World Police,6.200000,2004,Action:Adventure:Animation:Comedy
17111,Shutter,6.500000,2004,Fantasy:Horror:Mystery:Thriller
49017,Dracula Untold,7.500000,2014,Action:Drama:Fantasy:Horror:War
17379,Last Holiday,6.400000,2006,Adventure:Comedy:Drama
9715,Hope Floats,5.900000,1998,Drama:Romance
21778,RRRrrrr!!!,5.400000,2004,Comedy
79824,Love is Not Blind,6.100000,2011,Comedy:Drama:Romance
177221,The Battery,6.400000,2012,Drama:Horror
